kind,pred,threshold,cost_lo,cost_hi,target,trades,win_rate,avg_entry_c,avg_pnl_c,total_unit_pnl_c,avg_win_c,avg_loss_c,pf,min_q,q,pos_weeks,weeks,min_week,yes_share,final_balance_c,account_pnl_c,max_dd_c
ml,pred_hit99_logit,0.58,0.4,0.6,80,269,0.7211895910780669,57.10408921933086,-5.908921933085502,-1589.5,16.371134020618555,-63.54,0.6664568250970517,-12.0,"-12.00,-6.47,-7.07,1.99",1,8,-13.095744680851064,0.3271375464684015,822.0,-10678.0,-12323.5
ml,pred_hit99_logit,0.58,0.4,0.6,85,269,0.6617100371747212,57.10408921933086,-7.3587360594795586,-1979.5000000000011,21.365168539325836,-63.543956043956044,0.6576740164288801,-15.088235294117654,"-15.09,-9.23,-7.29,2.29",2,8,-13.648148148148152,0.3271375464684015,366.49999999999994,-11133.5,-12822.5
ml,pred_hit99_logit,0.58,0.4,0.6,90,269,0.6431226765799256,57.10408921933086,-5.723048327137547,-1539.5,26.390173410404625,-63.59375,0.7478296478296478,-12.294117647058824,"-12.29,-10.05,-5.28,4.83",2,8,-17.35185185185185,0.3271375464684015,835.5,-10664.5,-12928.5
ml,pred_hit99_logit,0.58,0.4,0.6,95,269,0.6171003717472119,57.10408921933086,-4.97955390334573,-1339.5000000000014,31.35542168674699,-63.53883495145631,0.7953243181297273,-10.897058823529415,"-10.90,-8.49,-4.83,4.38",2,8,-14.759259259259263,0.3271375464684015,935.5,-10564.5,-13108.5
ml,pred_hit99_logit,0.58,0.4,0.6,99,269,0.6059479553903345,57.10408921933086,-3.615241635687734,-972.5000000000005,35.36503067484663,-63.556603773584904,0.8556479145020038,-10.176470588235295,"-10.18,-6.16,-3.80,5.77",3,8,-12.685185185185189,0.3271375464684015,1568.0,-9932.0,-13164.0
ml,pred_hit99_logit,0.59,0.4,0.6,80,202,0.7277227722772277,57.14356435643565,-5.425742574257424,-1095.9999999999998,16.35034013605442,-63.627272727272725,0.6868124017716817,-9.264705882352942,"-9.26,-7.36,-8.50,3.54",1,8,-10.41891891891892,0.3069306930693069,1314.5,-10185.5,-11883.0
ml,pred_hit99_logit,0.59,0.4,0.6,85,202,0.6881188118811881,57.14356435643565,-5.153465346534658,-1041.000000000001,21.37769784172661,-63.69047619047619,0.7405607476635512,-10.931372549019612,"-10.93,-7.17,-8.40,6.04",2,8,-15.131578947368427,0.3069306930693069,1568.0,-9932.0,-11979.0
ml,pred_hit99_logit,0.59,0.4,0.6,90,202,0.6683168316831684,57.14356435643565,-3.495049504950495,-706.0,26.403703703703705,-63.73880597014925,0.8346797798852593,-9.127450980392156,"-7.89,-9.13,-6.90,10.14",3,8,-21.710526315789473,0.3069306930693069,2427.5,-9072.5,-12177.5
ml,pred_hit99_logit,0.59,0.4,0.6,95,202,0.6435643564356436,57.14356435643565,-2.50495049504951,-506.000000000001,31.37692307692307,-63.68055555555556,0.8896401308615047,-6.715686274509809,"-6.72,-6.09,-5.60,8.54",2,8,-19.3421052631579,0.3069306930693069,2575.5,-8924.5,-12184.5
ml,pred_hit99_logit,0.59,0.4,0.6,99,202,0.6386138613861386,57.14356435643565,-0.4207920792079225,-85.00000000000034,35.383720930232556,-63.69178082191781,0.9817184643510055,-6.3039215686274535,"-6.30,-3.66,-3.12,11.58",3,8,-17.447368421052634,0.3069306930693069,5553.5,-5946.5,-11885.5
ml,pred_hit99_logit,0.6,0.4,0.6,80,140,0.75,57.328571428571436,-3.8285714285714287,-536.0,16.30952380952381,-64.24285714285715,0.7616188570157884,-10.842857142857143,"-10.84,-4.04,-2.76,2.33",1,8,-11.282608695652174,0.2642857142857143,3942.5,-7557.5,-9905.0
ml,pred_hit99_logit,0.6,0.4,0.6,85,140,0.7,57.328571428571436,-4.328571428571434,-606.0000000000007,21.3469387755102,-64.23809523809524,0.7753891771682726,-12.414285714285718,"-12.41,-7.61,-1.33,4.04",1,8,-18.500000000000004,0.2642857142857143,3117.0,-8383.0,-10456.5
ml,pred_hit99_logit,0.6,0.4,0.6,90,140,0.6857142857142857,57.328571428571436,-2.1142857142857148,-296.00000000000006,26.364583333333332,-64.25,0.8952953661124867,-9.414285714285715,"-9.41,-6.90,-0.19,8.04",2,8,-22.73076923076923,0.2642857142857143,5013.5,-6486.5,-9836.5
ml,pred_hit99_logit,0.6,0.4,0.6,95,140,0.6642857142857143,57.328571428571436,-0.721428571428578,-101.00000000000091,31.349462365591393,-64.18085106382979,0.9665174871539862,-9.128571428571435,"-9.13,-3.76,0.67,9.33",4,8,-20.42307692307693,0.2642857142857143,7023.0,-4477.0,-9479.0
ml,pred_hit99_logit,0.6,0.4,0.6,99,140,0.6571428571428571,57.328571428571436,1.2285714285714253,171.99999999999955,35.358695652173914,-64.1875,1.0558260305095748,-9.671428571428574,"-9.67,-1.24,3.41,12.41",4,8,-18.57692307692308,0.2642857142857143,9862.5,-1637.5,-9441.0
ml,pred_hit99_logit,0.61,0.4,0.6,80,92,0.7934782608695652,57.36956521739132,-0.3913043478260871,-36.000000000000014,16.34931506849315,-64.71052631578948,0.9707198047986987,-15.195652173913043,"-15.20,-0.85,5.33,9.15",3,8,-15.75,0.1956521739130435,9716.0,-1784.0,-6437.0
ml,pred_hit99_logit,0.61,0.4,0.6,85,92,0.7391304347826086,57.36956521739132,-1.04347826086957,-96.00000000000045,21.367647058823522,-64.54166666666667,0.9380245319561005,-15.847826086956525,"-15.85,-8.02,9.67,10.02",4,8,-17.000000000000007,0.1956521739130435,8662.0,-2838.0,-7440.0
ml,pred_hit99_logit,0.61,0.4,0.6,90,92,0.7391304347826086,57.36956521739132,2.6521739130434763,243.99999999999983,26.36764705882353,-64.54166666666667,1.157520981278244,-13.021739130434783,"-13.02,-4.76,14.02,14.37",4,8,-14.250000000000004,0.1956521739130435,14724.5,3224.5,-6766.5
ml,pred_hit99_logit,0.61,0.4,0.6,95,92,0.717391304347826,57.36956521739132,4.282608695652167,393.9999999999994,31.34848484848484,-64.42307692307692,1.2352238805970146,-14.326086956521744,"-14.33,-1.50,18.37,14.59",5,8,-16.250000000000007,0.1956521739130435,18036.5,6536.5,-6714.5
ml,pred_hit99_logit,0.61,0.4,0.6,99,92,0.717391304347826,57.36956521739132,7.152173913043476,657.9999999999998,35.34848484848485,-64.42307692307692,1.3928358208955225,-12.239130434782611,"-12.24,1.11,21.85,17.89",7,8,-14.250000000000004,0.1956521739130435,28479.0,16979.0,-6127.0
ml,pred_hit99_logit,0.62,0.4,0.6,80,55,0.8181818181818182,57.2909090909091,1.663636363636363,91.49999999999996,16.366666666666667,-64.5,1.1418604651162791,-12.428571428571429,"-12.43,-0.79,4.21,16.73",4,8,-12.42857142857143,0.16363636363636364,12748.0,1248.0,-4814.5
ml,pred_hit99_logit,0.62,0.4,0.6,85,55,0.7454545454545455,57.2909090909091,-0.4272727272727334,-23.500000000000338,21.353658536585357,-64.21428571428571,0.9738598442714123,-15.285714285714288,"-15.29,-9.00,8.50,15.19",4,8,-15.28571428571429,0.16363636363636364,10003.5,-1496.5,-6075.0
ml,pred_hit99_logit,0.62,0.4,0.6,90,55,0.7454545454545455,57.2909090909091,3.2999999999999976,181.49999999999986,26.353658536585368,-64.21428571428571,1.2018909899888766,-12.428571428571429,"-12.43,-5.79,12.79,19.81",5,8,-12.42857142857143,0.16363636363636364,13815.0,2315.0,-5605.5
ml,pred_hit99_logit,0.62,0.4,0.6,95,55,0.7090909090909091,57.2909090909091,3.5727272727272643,196.49999999999955,31.32051282051281,-64.0625,1.1917073170731702,-16.35714285714286,"-16.36,-2.57,17.07,17.12",5,8,-16.357142857142865,0.16363636363636364,13789.5,2289.5,-6019.0
ml,pred_hit99_logit,0.62,0.4,0.6,99,55,0.7090909090909091,57.2909090909091,6.409090909090905,352.4999999999998,35.32051282051282,-64.0625,1.3439024390243903,-14.35714285714286,"-14.36,-0.00,20.50,20.50",6,8,-14.357142857142861,0.16363636363636364,17989.5,6489.5,-5629.5
ml,pred_hit99_logit,0.63,0.4,0.6,80,37,0.8378378378378378,57.00000000000001,3.5270270270270263,130.49999999999997,16.661290322580644,-64.33333333333333,1.3380829015544042,-10.277777777777779,"-8.10,-10.28,16.17,17.61",6,7,-12.42857142857143,0.21621621621621623,14037.5,2537.5,-4137.0
ml,pred_hit99_logit,0.63,0.4,0.6,85,37,0.7567567567567568,57.00000000000001,0.8243243243243191,30.499999999999808,21.821428571428562,-64.5,1.0525409130060288,-16.388888888888893,"-13.10,-16.39,11.72,22.61",5,7,-15.28571428571429,0.21621621621621623,11590.5,90.5,-5371.0
ml,pred_hit99_logit,0.63,0.4,0.6,90,37,0.7567567567567568,57.00000000000001,4.608108108108107,170.49999999999994,26.821428571428573,-64.5,1.2937123169681308,-13.611111111111114,"-10.10,-13.61,16.17,27.61",5,7,-12.42857142857143,0.21621621621621623,14587.0,3087.0,-4826.0
ml,pred_hit99_logit,0.63,0.4,0.6,95,37,0.7297297297297297,57.00000000000001,5.824324324324318,215.49999999999977,31.722222222222214,-64.1,1.3361934477379092,-16.600000000000005,"-16.60,-10.83,20.61,32.61",6,7,-16.357142857142865,0.21621621621621623,15420.0,3920.0,-5358.5
ml,pred_hit99_logit,0.63,0.4,0.6,99,37,0.7297297297297297,57.00000000000001,8.74324324324324,323.4999999999999,35.722222222222214,-64.1,1.504680187207488,-14.600000000000003,"-14.60,-8.61,24.17,36.61",6,7,-14.357142857142861,0.21621621621621623,18626.0,7126.0,-4895.5
ml,pred_hit99_logit,0.52,0.45,0.6,80,942,0.6709129511677282,55.18471337579619,-8.011677282377919,-7547.0,18.091772151898734,-61.229032258064514,0.6023918655497603,-11.533898305084746,"-11.53,-10.04,-5.98,-4.47",0,8,-13.306201550387597,0.4140127388535032,-41.5,-11541.5,-11997.0
ml,pred_hit99_logit,0.52,0.45,0.6,85,942,0.6284501061571125,55.18471337579619,-8.266454352441615,-7787.000000000002,23.10810810810811,-61.33428571428571,0.6372571854474309,-14.203389830508474,"-14.20,-9.32,-5.36,-4.15",0,8,-14.275193798449616,0.4140127388535032,-11.000000000000007,-11511.0,-12076.0
ml,pred_hit99_logit,0.52,0.45,0.6,90,942,0.6029723991507431,55.18471337579619,-7.417197452229299,-6987.0,28.10387323943662,-61.36363636363637,0.6955555555555556,-12.59322033898305,"-12.59,-9.28,-3.94,-3.83",0,8,-13.616279069767442,0.4140127388535032,-24.0,-11524.0,-12562.5
ml,pred_hit99_logit,0.52,0.45,0.6,95,942,0.5764331210191083,55.18471337579619,-6.923566878980894,-6522.000000000003,33.11878453038674,-61.41729323308271,0.7338556650547836,-11.915254237288135,"-11.92,-8.77,-3.53,-3.45",0,8,-13.2479674796748,0.4140127388535032,-56.0,-11556.0,-13033.0
ml,pred_hit99_logit,0.52,0.45,0.6,99,942,0.5530785562632696,55.18471337579619,-6.929936305732485,-6528.000000000001,37.11420345489444,-61.43586698337292,0.7476077248738618,-11.944915254237289,"-11.94,-8.21,-4.01,-3.53",0,8,-13.613821138211383,0.4140127388535032,-20.5,-11520.5,-13321.5
ml,pred_hit99_logit,0.53,0.45,0.6,80,818,0.684596577017115,55.57334963325184,-7.30562347188264,-5976.0,17.773214285714285,-61.74031007751938,0.6248352062276351,-10.21219512195122,"-10.21,-9.64,-4.10,-5.24",0,8,-12.089285714285714,0.40097799511002447,-31.0,-11531.0,-11986.5
ml,pred_hit99_logit,0.53,0.45,0.6,85,818,0.6393643031784841,55.57334963325184,-7.727383863080687,-6321.000000000002,22.777246653919693,-61.80847457627119,0.6533304083143664,-12.821951219512195,"-12.82,-9.67,-3.78,-4.60",0,8,-12.917910447761198,0.40097799511002447,-7.500000000000021,-11507.5,-12072.5
ml,pred_hit99_logit,0.53,0.45,0.6,90,818,0.6136919315403423,55.57334963325184,-6.841075794621027,-5596.0,27.760956175298805,-61.81012658227848,0.7134958017612124,-11.285365853658536,"-11.29,-9.64,-2.53,-3.87",0,8,-12.004273504273504,0.40097799511002447,-11.0,-11511.0,-12549.5
ml,pred_hit99_logit,0.53,0.45,0.6,95,818,0.5855745721271394,55.57334963325184,-6.443765281173596,-5271.000000000002,32.75678496868476,-61.833333333333336,0.7485389881449324,-10.821951219512197,"-10.82,-8.57,-2.46,-3.89",0,8,-10.893162393162397,0.40097799511002447,-59.50000000000003,-11559.5,-13036.5
ml,pred_hit99_logit,0.53,0.45,0.6,99,818,0.5635696821515892,55.57334963325184,-6.2799511002444985,-5137.0,36.753796095444685,-61.85014005602241,0.7673512828060959,-11.109756097560975,"-11.11,-7.75,-2.84,-3.38",0,8,-12.15811965811966,0.40097799511002447,-3.5,-11503.5,-13304.5
ml,pred_hit99_logit,0.54,0.45,0.6,80,720,0.6819444444444445,55.84861111111111,-7.793055555555555,-5611.0,17.46130346232179,-61.9410480349345,0.6044273679015827,-11.311111111111112,"-11.31,-10.76,-4.99,-4.11",0,8,-12.098130841121495,0.39166666666666666,-26.000000000000007,-11526.0,-12915.5
ml,pred_hit99_logit,0.54,0.45,0.6,85,720,0.6333333333333333,55.84861111111111,-8.51527777777778,-6131.000000000001,22.45175438596491,-62.003787878787875,0.6254505467652269,-12.894444444444444,"-12.89,-12.23,-4.69,-4.25",0,8,-13.36666666666667,0.39166666666666666,-31.5,-11531.5,-12949.0
ml,pred_hit99_logit,0.54,0.45,0.6,90,720,0.6125,55.84861111111111,-7.223611111111111,-5201.0,27.45691609977324,-62.041218637992834,0.6995291602877033,-12.255555555555556,"-11.03,-12.26,-3.27,-2.33",0,8,-12.01764705882353,0.39166666666666666,-13.5,-11513.5,-13246.0
ml,pred_hit99_logit,0.54,0.45,0.6,95,720,0.5847222222222223,55.84861111111111,-6.800000000000003,-4896.000000000003,32.442992874109265,-62.05518394648829,0.7361287019321459,-11.033333333333335,"-10.34,-11.03,-3.66,-2.17",0,8,-12.547058823529417,0.39166666666666666,-44.00000000000009,-11544.0,-13591.5
ml,pred_hit99_logit,0.54,0.45,0.6,99,720,0.5625,55.84861111111111,-6.661111111111113,-4796.000000000002,36.43827160493827,-62.074603174603176,0.7547242181706599,-10.933333333333335,"-10.93,-9.96,-4.47,-1.28",0,8,-12.758823529411767,0.39166666666666666,-60.00000000000001,-11560.0,-13896.0
ml,pred_hit99_logit,0.55,0.45,0.6,80,580,0.6913793103448276,56.30862068965518,-7.498275862068965,-4349.0,17.081047381546135,-62.56145251396648,0.6116444166629459,-11.355172413793104,"-9.44,-11.36,-4.80,-4.40",0,8,-11.680555555555555,0.3775862068965517,-29.000000000000014,-11529.0,-12918.5
ml,pred_hit99_logit,0.55,0.45,0.6,85,580,0.6396551724137931,56.30862068965518,-8.437931034482762,-4894.000000000002,22.06873315363881,-62.59090909090909,0.6258838818178343,-12.803448275862074,"-11.44,-12.80,-5.25,-4.26",0,8,-14.388888888888893,0.3775862068965517,-54.000000000000064,-11554.0,-12971.5
ml,pred_hit99_logit,0.55,0.45,0.6,90,580,0.6206896551724138,56.30862068965518,-6.946551724137931,-4029.0,27.094444444444445,-62.65,0.7076833780744395,-13.562068965517241,"-9.09,-13.56,-3.70,-1.43",0,8,-14.041666666666668,0.3775862068965517,-10.5,-11510.5,-13243.0
ml,pred_hit99_logit,0.55,0.45,0.6,95,580,0.5879310344827586,56.30862068965518,-6.955172413793107,-4034.000000000002,32.06304985337243,-62.6255230125523,0.730482712543845,-12.768965517241382,"-8.13,-12.77,-4.98,-1.95",0,8,-11.333333333333337,0.3775862068965517,-54.000000000000064,-11554.0,-13601.5
ml,pred_hit99_logit,0.55,0.45,0.6,99,580,0.5672413793103448,56.30862068965518,-6.651724137931036,-3858.000000000001,36.056231003039514,-62.63147410358566,0.7545879583982698,-11.327586206896553,"-9.28,-11.33,-4.57,-1.43",1,8,-10.702247191011239,0.3775862068965517,-55.50000000000005,-11555.5,-13891.5
ml,pred_hit99_logit,0.56,0.45,0.6,80,474,0.689873417721519,56.5126582278481,-7.822784810126582,-3708.0,16.87920489296636,-62.77210884353742,0.5981576808452994,-12.819327731092438,"-12.82,-11.13,-2.47,-4.80",0,8,-13.732876712328768,0.35654008438818563,-2.000000000000007,-11502.0,-12891.5
ml,pred_hit99_logit,0.56,0.45,0.6,85,474,0.6434599156118144,56.5126582278481,-8.318565400843884,-3943.0000000000014,21.886885245901635,-62.83136094674556,0.6286669491924469,-14.752100840336135,"-14.75,-12.14,-2.98,-3.31",0,8,-14.21232876712329,0.35654008438818563,-27.000000000000107,-11527.0,-12944.5
ml,pred_hit99_logit,0.56,0.45,0.6,90,474,0.6265822784810127,56.5126582278481,-6.620253164556962,-3138.0,26.893939393939394,-62.855932203389834,0.7179452608871512,-12.735294117647058,"-12.74,-12.14,-0.95,-0.56",0,8,-13.321428571428571,0.35654008438818563,-14.500000000000007,-11514.5,-13247.0
ml,pred_hit99_logit,0.56,0.45,0.6,95,474,0.5907172995780591,56.5126582278481,-6.894514767932494,-3268.000000000002,31.835714285714285,-62.79381443298969,0.7317353472336233,-11.676470588235299,"-11.60,-11.68,-2.31,-1.92",0,8,-12.458333333333337,0.35654008438818563,-24.00000000000002,-11524.0,-13571.5
ml,pred_hit99_logit,0.56,0.45,0.6,99,474,0.5675105485232067,56.5126582278481,-6.829113924050634,-3237.0000000000005,35.812267657992564,-62.78292682926829,0.7484946194786527,-13.642857142857142,"-13.64,-9.49,-2.25,-1.86",1,8,-13.130136986301373,0.35654008438818563,-23.500000000000014,-11523.5,-13859.5
ml,pred_hit99_logit,0.57,0.45,0.6,80,363,0.7052341597796143,56.741046831955934,-6.822314049586777,-2476.5,16.7109375,-63.126168224299064,0.6333555407506107,-11.873626373626374,"-11.87,-6.43,-4.23,-4.73",0,8,-12.916666666666666,0.3333333333333333,-54.50000000000001,-11554.5,-12944.0
ml,pred_hit99_logit,0.57,0.45,0.6,85,363,0.6556473829201102,56.741046831955934,-7.511019283746559,-2726.500000000001,21.72689075630252,-63.18,0.654764165875277,-13.412087912087914,"-13.41,-7.53,-5.16,-3.90",0,8,-12.66666666666667,0.3333333333333333,-15.000000000000021,-11515.0,-12932.5
ml,pred_hit99_logit,0.57,0.45,0.6,90,363,0.6391184573002755,56.741046831955934,-5.720385674931129,-2076.5,26.75862068965517,-63.24045801526717,0.7493511980203995,-10.554945054945055,"-10.55,-8.19,-2.69,-1.40",1,8,-10.602564102564104,0.3333333333333333,-37.5,-11537.5,-13270.0
ml,pred_hit99_logit,0.57,0.45,0.6,95,363,0.6005509641873278,56.741046831955934,-6.188705234159785,-2246.500000000002,31.68807339449541,-63.13448275862069,0.7546015620732973,-9.78571428571429,"-9.79,-7.20,-6.59,-1.12",1,8,-14.961538461538467,0.3333333333333333,-0.5,-11500.5,-13548.0
ml,pred_hit99_logit,0.57,0.45,0.6,99,363,0.581267217630854,56.741046831955934,-5.6955922865013795,-2067.500000000001,35.65165876777251,-63.0921052631579,0.7844108446298227,-10.851648351648354,"-10.85,-5.92,-6.35,0.40",2,8,-12.910256410256412,0.3333333333333333,-32.50000000000003,-11532.5,-13868.5
ml,pred_hit99_logit,0.58,0.45,0.6,80,269,0.7211895910780669,57.10408921933086,-5.908921933085502,-1589.5,16.371134020618555,-63.54,0.6664568250970517,-12.0,"-12.00,-6.47,-7.07,1.99",1,8,-13.095744680851064,0.3271375464684015,822.0,-10678.0,-12323.5
ml,pred_hit99_logit,0.58,0.45,0.6,85,269,0.6617100371747212,57.10408921933086,-7.3587360594795586,-1979.5000000000011,21.365168539325836,-63.543956043956044,0.6576740164288801,-15.088235294117654,"-15.09,-9.23,-7.29,2.29",2,8,-13.648148148148152,0.3271375464684015,366.49999999999994,-11133.5,-12822.5
ml,pred_hit99_logit,0.58,0.45,0.6,90,269,0.6431226765799256,57.10408921933086,-5.723048327137547,-1539.5,26.390173410404625,-63.59375,0.7478296478296478,-12.294117647058824,"-12.29,-10.05,-5.28,4.83",2,8,-17.35185185185185,0.3271375464684015,835.5,-10664.5,-12928.5
ml,pred_hit99_logit,0.58,0.45,0.6,95,269,0.6171003717472119,57.10408921933086,-4.97955390334573,-1339.5000000000014,31.35542168674699,-63.53883495145631,0.7953243181297273,-10.897058823529415,"-10.90,-8.49,-4.83,4.38",2,8,-14.759259259259263,0.3271375464684015,935.5,-10564.5,-13108.5
ml,pred_hit99_logit,0.58,0.45,0.6,99,269,0.6059479553903345,57.10408921933086,-3.615241635687734,-972.5000000000005,35.36503067484663,-63.556603773584904,0.8556479145020038,-10.176470588235295,"-10.18,-6.16,-3.80,5.77",3,8,-12.685185185185189,0.3271375464684015,1568.0,-9932.0,-13164.0
ml,pred_hit99_logit,0.59,0.45,0.6,80,202,0.7277227722772277,57.14356435643565,-5.425742574257424,-1095.9999999999998,16.35034013605442,-63.627272727272725,0.6868124017716817,-9.264705882352942,"-9.26,-7.36,-8.50,3.54",1,8,-10.41891891891892,0.3069306930693069,1314.5,-10185.5,-11883.0
ml,pred_hit99_logit,0.59,0.45,0.6,85,202,0.6881188118811881,57.14356435643565,-5.153465346534658,-1041.000000000001,21.37769784172661,-63.69047619047619,0.7405607476635512,-10.931372549019612,"-10.93,-7.17,-8.40,6.04",2,8,-15.131578947368427,0.3069306930693069,1568.0,-9932.0,-11979.0
ml,pred_hit99_logit,0.59,0.45,0.6,90,202,0.6683168316831684,57.14356435643565,-3.495049504950495,-706.0,26.403703703703705,-63.73880597014925,0.8346797798852593,-9.127450980392156,"-7.89,-9.13,-6.90,10.14",3,8,-21.710526315789473,0.3069306930693069,2427.5,-9072.5,-12177.5
ml,pred_hit99_logit,0.59,0.45,0.6,95,202,0.6435643564356436,57.14356435643565,-2.50495049504951,-506.000000000001,31.37692307692307,-63.68055555555556,0.8896401308615047,-6.715686274509809,"-6.72,-6.09,-5.60,8.54",2,8,-19.3421052631579,0.3069306930693069,2575.5,-8924.5,-12184.5
ml,pred_hit99_logit,0.59,0.45,0.6,99,202,0.6386138613861386,57.14356435643565,-0.4207920792079225,-85.00000000000034,35.383720930232556,-63.69178082191781,0.9817184643510055,-6.3039215686274535,"-6.30,-3.66,-3.12,11.58",3,8,-17.447368421052634,0.3069306930693069,5553.5,-5946.5,-11885.5
ml,pred_hit99_logit,0.6,0.45,0.6,80,140,0.75,57.328571428571436,-3.8285714285714287,-536.0,16.30952380952381,-64.24285714285715,0.7616188570157884,-10.842857142857143,"-10.84,-4.04,-2.76,2.33",1,8,-11.282608695652174,0.2642857142857143,3942.5,-7557.5,-9905.0
ml,pred_hit99_logit,0.6,0.45,0.6,85,140,0.7,57.328571428571436,-4.328571428571434,-606.0000000000007,21.3469387755102,-64.23809523809524,0.7753891771682726,-12.414285714285718,"-12.41,-7.61,-1.33,4.04",1,8,-18.500000000000004,0.2642857142857143,3117.0,-8383.0,-10456.5
ml,pred_hit99_logit,0.6,0.45,0.6,90,140,0.6857142857142857,57.328571428571436,-2.1142857142857148,-296.00000000000006,26.364583333333332,-64.25,0.8952953661124867,-9.414285714285715,"-9.41,-6.90,-0.19,8.04",2,8,-22.73076923076923,0.2642857142857143,5013.5,-6486.5,-9836.5
ml,pred_hit99_logit,0.6,0.45,0.6,95,140,0.6642857142857143,57.328571428571436,-0.721428571428578,-101.00000000000091,31.349462365591393,-64.18085106382979,0.9665174871539862,-9.128571428571435,"-9.13,-3.76,0.67,9.33",4,8,-20.42307692307693,0.2642857142857143,7023.0,-4477.0,-9479.0
ml,pred_hit99_logit,0.6,0.45,0.6,99,140,0.6571428571428571,57.328571428571436,1.2285714285714253,171.99999999999955,35.358695652173914,-64.1875,1.0558260305095748,-9.671428571428574,"-9.67,-1.24,3.41,12.41",4,8,-18.57692307692308,0.2642857142857143,9862.5,-1637.5,-9441.0
ml,pred_hit99_logit,0.61,0.45,0.6,80,92,0.7934782608695652,57.36956521739132,-0.3913043478260871,-36.000000000000014,16.34931506849315,-64.71052631578948,0.9707198047986987,-15.195652173913043,"-15.20,-0.85,5.33,9.15",3,8,-15.75,0.1956521739130435,9716.0,-1784.0,-6437.0
ml,pred_hit99_logit,0.61,0.45,0.6,85,92,0.7391304347826086,57.36956521739132,-1.04347826086957,-96.00000000000045,21.367647058823522,-64.54166666666667,0.9380245319561005,-15.847826086956525,"-15.85,-8.02,9.67,10.02",4,8,-17.000000000000007,0.1956521739130435,8662.0,-2838.0,-7440.0
ml,pred_hit99_logit,0.61,0.45,0.6,90,92,0.7391304347826086,57.36956521739132,2.6521739130434763,243.99999999999983,26.36764705882353,-64.54166666666667,1.157520981278244,-13.021739130434783,"-13.02,-4.76,14.02,14.37",4,8,-14.250000000000004,0.1956521739130435,14724.5,3224.5,-6766.5
ml,pred_hit99_logit,0.61,0.45,0.6,95,92,0.717391304347826,57.36956521739132,4.282608695652167,393.9999999999994,31.34848484848484,-64.42307692307692,1.2352238805970146,-14.326086956521744,"-14.33,-1.50,18.37,14.59",5,8,-16.250000000000007,0.1956521739130435,18036.5,6536.5,-6714.5
ml,pred_hit99_logit,0.61,0.45,0.6,99,92,0.717391304347826,57.36956521739132,7.152173913043476,657.9999999999998,35.34848484848485,-64.42307692307692,1.3928358208955225,-12.239130434782611,"-12.24,1.11,21.85,17.89",7,8,-14.250000000000004,0.1956521739130435,28479.0,16979.0,-6127.0
ml,pred_hit99_logit,0.62,0.45,0.6,80,55,0.8181818181818182,57.2909090909091,1.663636363636363,91.49999999999996,16.366666666666667,-64.5,1.1418604651162791,-12.428571428571429,"-12.43,-0.79,4.21,16.73",4,8,-12.42857142857143,0.16363636363636364,12748.0,1248.0,-4814.5
ml,pred_hit99_logit,0.62,0.45,0.6,85,55,0.7454545454545455,57.2909090909091,-0.4272727272727334,-23.500000000000338,21.353658536585357,-64.21428571428571,0.9738598442714123,-15.285714285714288,"-15.29,-9.00,8.50,15.19",4,8,-15.28571428571429,0.16363636363636364,10003.5,-1496.5,-6075.0
ml,pred_hit99_logit,0.62,0.45,0.6,90,55,0.7454545454545455,57.2909090909091,3.2999999999999976,181.49999999999986,26.353658536585368,-64.21428571428571,1.2018909899888766,-12.428571428571429,"-12.43,-5.79,12.79,19.81",5,8,-12.42857142857143,0.16363636363636364,13815.0,2315.0,-5605.5
ml,pred_hit99_logit,0.62,0.45,0.6,95,55,0.7090909090909091,57.2909090909091,3.5727272727272643,196.49999999999955,31.32051282051281,-64.0625,1.1917073170731702,-16.35714285714286,"-16.36,-2.57,17.07,17.12",5,8,-16.357142857142865,0.16363636363636364,13789.5,2289.5,-6019.0
ml,pred_hit99_logit,0.62,0.45,0.6,99,55,0.7090909090909091,57.2909090909091,6.409090909090905,352.4999999999998,35.32051282051282,-64.0625,1.3439024390243903,-14.35714285714286,"-14.36,-0.00,20.50,20.50",6,8,-14.357142857142861,0.16363636363636364,17989.5,6489.5,-5629.5
ml,pred_hit99_logit,0.63,0.45,0.6,80,37,0.8378378378378378,57.00000000000001,3.5270270270270263,130.49999999999997,16.661290322580644,-64.33333333333333,1.3380829015544042,-10.277777777777779,"-8.10,-10.28,16.17,17.61",6,7,-12.42857142857143,0.21621621621621623,14037.5,2537.5,-4137.0
ml,pred_hit99_logit,0.63,0.45,0.6,85,37,0.7567567567567568,57.00000000000001,0.8243243243243191,30.499999999999808,21.821428571428562,-64.5,1.0525409130060288,-16.388888888888893,"-13.10,-16.39,11.72,22.61",5,7,-15.28571428571429,0.21621621621621623,11590.5,90.5,-5371.0
ml,pred_hit99_logit,0.63,0.45,0.6,90,37,0.7567567567567568,57.00000000000001,4.608108108108107,170.49999999999994,26.821428571428573,-64.5,1.2937123169681308,-13.611111111111114,"-10.10,-13.61,16.17,27.61",5,7,-12.42857142857143,0.21621621621621623,14587.0,3087.0,-4826.0
