side_filter,entry_c,target_c,gross_win_c,loss_c,breakeven_hit_rate,trades,hit_rate,edge_vs_breakeven,avg_pnl_c,total_pnl_c,median_fill_minute,avg_spread_at_fill_c,median_spread_at_fill_c,min_quartile_ev_c,quartile_ev_c,quartile_hit_rate,positive_weeks,weeks,min_week_ev_c
BOTH,34,59,25,34,0.576271186440678,8574,0.536505714952181,-0.03976547148849696,-2.34616281782132,-20116,3.0,1.0285747609050617,1.0000000000000009,-2.903917910447761,"-2.05,-1.68,-2.75,-2.90","0.542,0.548,0.530,0.527",0,10,-3.3173719376391984
BOTH,34,60,26,34,0.5666666666666667,8574,0.5265920223932821,-0.040074644273384585,-2.404478656403079,-20616,3.0,1.0285747609050617,1.0000000000000009,-2.9925373134328357,"-2.15,-1.63,-2.84,-2.99","0.531,0.539,0.519,0.517",0,10,-3.4211123723042
BOTH,34,61,27,34,0.5573770491803278,8574,0.5204105435036156,-0.036966505676712225,-2.2549568462794496,-19334,3.0,1.0285747609050617,1.0000000000000009,-2.888007466168922,"-2.11,-1.35,-2.89,-2.67","0.523,0.535,0.510,0.514",0,10,-3.3961407491486946
BOTH,34,62,28,34,0.5483870967741935,8574,0.5121296944250058,-0.03625740234918773,-2.2479589456496383,-19274,3.0,1.0285747609050617,1.0000000000000009,-2.869808679421372,"-2.19,-1.22,-2.87,-2.71","0.513,0.529,0.502,0.505",0,10,-3.3506787330316743
BOTH,34,63,29,34,0.5396825396825397,8574,0.5043153720550502,-0.03536716762748948,-2.2281315605318404,-19104,3.0,1.0285747609050617,1.0000000000000009,-2.7498833411105927,"-2.29,-1.16,-2.75,-2.71","0.503,0.521,0.496,0.497",0,10,-3.497737556561086
BOTH,34,64,30,34,0.53125,8574,0.49755073477956613,-0.03369926522043387,-2.156752974107768,-18492,3.0,1.0285747609050617,1.0000000000000009,-2.76154923005133,"-2.21,-1.15,-2.76,-2.51","0.497,0.513,0.488,0.492",0,10,-3.665158371040724
BOTH,34,65,31,34,0.5230769230769231,8574,0.48915325402379284,-0.03392366905313027,-2.205038488453464,-18906,3.0,1.0285747609050617,1.0000000000000009,-2.819412039197387,"-2.32,-1.21,-2.82,-2.47","0.487,0.504,0.480,0.485",0,10,-3.926470588235294
BOTH,34,66,32,34,0.5151515151515151,8574,0.4818054583624913,-0.03334605678902386,-2.2008397480755773,-18870,3.0,1.0285747609050617,1.0000000000000009,-2.924871675221652,"-2.20,-1.42,-2.92,-2.26","0.482,0.494,0.471,0.481",0,10,-3.959137343927355
BOTH,34,67,33,34,0.5074626865671642,8574,0.4792395614648939,-0.02822312510227032,-1.890949381852111,-16213,3.0,1.0285747609050617,1.0000000000000009,-2.516565562295847,"-2.00,-1.14,-2.52,-1.91","0.478,0.490,0.470,0.479",0,10,-3.6074660633484164
BOTH,34,68,34,34,0.5,8574,0.47399113599253556,-0.02600886400746444,-1.7686027525075811,-15164,3.0,1.0285747609050617,1.0000000000000009,-2.363975734951003,"-1.93,-0.84,-2.36,-1.93","0.472,0.488,0.465,0.472",0,10,-3.923076923076923
BOTH,34,69,35,34,0.4927536231884058,8574,0.46594355026825285,-0.026810072920152972,-1.849895031490553,-15861,3.0,1.0285747609050617,1.0000000000000009,-2.5104993000466638,"-2.04,-0.97,-2.51,-1.88","0.463,0.479,0.456,0.465",0,10,-3.7929864253393664
BOTH,34,70,36,34,0.4857142857142857,8574,0.4588290179612783,-0.026885267753007425,-1.8819687427105203,-16136,3.0,1.0285747609050617,1.0000000000000009,-2.544097060195987,"-2.00,-1.11,-2.54,-1.87","0.457,0.470,0.449,0.459",0,10,-3.5927601809954752
BOTH,35,36,1,35,0.9722222222222222,8762,0.8362246062542799,-0.13599761596794235,-4.895914174845926,-42898,3.0,1.0296621775850263,1.0000000000000009,-5.147945205479452,"-5.11,-4.92,-5.15,-4.41","0.830,0.836,0.829,0.850",0,10,-5.465631929046563
BOTH,35,37,2,35,0.9459459459459459,8762,0.8223008445560375,-0.12364510138990847,-4.574868751426615,-40085,3.0,1.0296621775850263,1.0000000000000009,-4.825570776255708,"-4.82,-4.47,-4.83,-4.18","0.816,0.825,0.816,0.833",0,10,-5.219512195121951
BOTH,35,38,3,35,0.9210526315789473,8762,0.8081488244692993,-0.11290380710964809,-4.290344670166629,-37592,3.0,1.0296621775850263,1.0000000000000009,-4.617351598173516,"-4.53,-4.18,-4.62,-3.83","0.802,0.811,0.800,0.820",0,10,-4.9201773835920175
BOTH,35,39,4,35,0.8974358974358975,8762,0.789888153389637,-0.10754774404626044,-4.1943620178041545,-36751,3.0,1.0296621775850263,1.0000000000000009,-4.583561643835616,"-4.24,-4.08,-4.58,-3.87","0.789,0.793,0.780,0.798",0,10,-4.777161862527716
BOTH,35,40,5,35,0.875,8762,0.7733394202236932,-0.10166057977630683,-4.066423191052271,-35630,3.0,1.0296621775850263,1.0000000000000009,-4.5159817351598175,"-3.98,-4.11,-4.52,-3.65","0.775,0.772,0.762,0.784",0,10,-4.490022172949002
BOTH,35,41,6,35,0.8536585365853658,8762,0.7579319790002282,-0.0957265575851376,-3.9247888609906414,-34389,3.0,1.0296621775850263,1.0000000000000009,-4.427853881278539,"-3.86,-3.98,-4.43,-3.43","0.759,0.757,0.746,0.770",0,10,-4.695652173913044
BOTH,35,42,7,35,0.8333333333333334,8762,0.7426386669710112,-0.09069466636232215,-3.80917598721753,-33376,3.0,1.0296621775850263,1.0000000000000009,-4.295890410958904,"-3.75,-3.66,-4.30,-3.52","0.744,0.746,0.731,0.749",0,10,-4.501108647450111
BOTH,35,43,8,35,0.813953488372093,8762,0.7301985847979914,-0.08375490357410165,-3.601460853686373,-31556,3.0,1.0296621775850263,1.0000000000000009,-3.9378995433789954,"-3.50,-3.47,-3.94,-3.50","0.733,0.733,0.722,0.733",0,10,-4.251662971175167
BOTH,35,44,9,35,0.7954545454545454,8762,0.7098835882218671,-0.08557095723267827,-3.765122118237845,-32990,3.0,1.0296621775850263,1.0000000000000009,-3.9789954337899545,"-3.83,-3.66,-3.98,-3.59","0.708,0.712,0.705,0.714",0,10,-4.414634146341464
BOTH,35,45,10,35,0.7777777777777778,8762,0.6968728600776078,-0.08090491770016994,-3.6407212965076465,-31900,3.0,1.0296621775850263,1.0000000000000009,-3.787671232876712,"-3.72,-3.54,-3.79,-3.51","0.695,0.699,0.694,0.700",0,10,-4.417960088691796
BOTH,35,46,11,35,0.7608695652173914,8762,0.6920794339191966,-0.06879013129819478,-3.1643460397169596,-27726,3.0,1.0296621775850263,1.0000000000000009,-3.3881278538812785,"-3.21,-3.09,-3.39,-2.96","0.691,0.694,0.687,0.696",0,10,-3.942350332594235
BOTH,35,47,12,35,0.7446808510638298,8762,0.6798676101346725,-0.0648132409291573,-3.0462223236703947,-26691,3.0,1.0296621775850263,1.0000000000000009,-3.2374429223744294,"-3.08,-2.89,-3.24,-2.97","0.679,0.683,0.676,0.681",0,10,-3.8924611973392462
BOTH,35,48,13,35,0.7291666666666666,8762,0.6661721068249258,-0.06299455984174085,-3.0237388724035608,-26494,3.0,1.0296621775850263,1.0000000000000009,-3.197260273972603,"-2.97,-2.76,-3.20,-3.17","0.667,0.672,0.663,0.663",0,10,-3.8159645232815964
BOTH,35,49,14,35,0.7142857142857143,8762,0.6530472494864187,-0.06123846479929562,-3.0006847751654875,-26292,3.0,1.0296621775850263,1.0000000000000009,-3.3322683706070286,"-2.86,-2.60,-3.21,-3.33","0.656,0.661,0.649,0.646",0,10,-4.015503875968992
BOTH,35,50,15,35,0.7,8762,0.6420908468386213,-0.05790915316137868,-2.895457658068934,-25370,3.0,1.0296621775850263,1.0000000000000009,-3.2793245093564583,"-2.80,-2.37,-3.13,-3.28","0.644,0.653,0.637,0.634",0,10,-4.0476190476190474
BOTH,35,51,16,35,0.6862745098039216,8762,0.6329605112987903,-0.0533139985051313,-2.719013923761698,-23824,3.0,1.0296621775850263,1.0000000000000009,-3.1802829758101323,"-2.62,-2.14,-2.93,-3.18","0.635,0.644,0.629,0.624",0,10,-3.9368770764119603
BOTH,35,52,17,35,0.6730769230769231,8762,0.6218899794567451,-0.05118694362017806,-2.6617210682492582,-23322,3.0,1.0296621775850263,1.0000000000000009,-3.054769511638521,"-2.58,-2.09,-2.92,-3.05","0.623,0.633,0.617,0.614",0,10,-3.788482834994463
BOTH,35,53,18,35,0.660377358490566,8762,0.609564026477973,-0.05081333201259297,-2.6931065966674277,-23597,3.0,1.0296621775850263,1.0000000000000009,-3.030593607305936,"-2.66,-2.11,-3.03,-2.97","0.610,0.621,0.603,0.604",0,10,-3.6818181818181817
BOTH,35,54,19,35,0.6481481481481481,8762,0.5986076238301757,-0.0495405243179724,-2.675188313170509,-23440,3.0,1.0296621775850263,1.0000000000000009,-3.117808219178082,"-2.59,-1.88,-3.12,-3.11","0.600,0.613,0.590,0.591",0,10,-3.903654485049834
BOTH,35,55,20,35,0.6363636363636364,8762,0.5878794795708743,-0.04848415679276208,-2.6666286236019174,-23365,3.0,1.0296621775850263,1.0000000000000009,-3.2701962574167047,"-2.67,-1.70,-3.03,-3.27","0.588,0.605,0.581,0.577",0,10,-3.7804878048780486
BOTH,35,56,21,35,0.625,8762,0.5779502396713079,-0.047049760328692125,-2.6347865784067563,-23086,3.0,1.0296621775850263,1.0000000000000009,-3.281150159744409,"-2.59,-1.68,-2.99,-3.28","0.579,0.595,0.572,0.566",0,10,-3.7095343680709534
BOTH,35,57,22,35,0.6140350877192983,8762,0.5649395115270486,-0.04909557619224969,-2.798447842958229,-24520,3.0,1.0296621775850263,1.0000000000000009,-3.324657534246575,"-2.66,-1.95,-3.32,-3.26","0.567,0.580,0.556,0.557",0,10,-3.8803986710963456
BOTH,35,58,23,35,0.603448275862069,8762,0.5551244008217302,-0.04832387504033875,-2.8027847523396483,-24558,3.0,1.0296621775850263,1.0000000000000009,-3.366042902784117,"-2.52,-2.08,-3.25,-3.37","0.560,0.568,0.547,0.545",0,10,-3.8577728776185225
BOTH,35,59,24,35,0.5932203389830508,8762,0.5511298790230541,-0.04209045995999672,-2.483337137639808,-21759,3.0,1.0296621775850263,1.0000000000000009,-3.0629849383842993,"-2.17,-1.76,-2.94,-3.06","0.556,0.563,0.543,0.541",0,10,-3.5810363836824695
BOTH,35,60,25,35,0.5833333333333334,8762,0.5406299931522484,-0.042703340181085014,-2.562200410865099,-22450,3.0,1.0296621775850263,1.0000000000000009,-3.1789137380191694,"-2.38,-1.68,-3.00,-3.18","0.544,0.555,0.533,0.530",0,10,-3.7043189368770766
BOTH,35,61,26,35,0.5737704918032787,8762,0.5341246290801187,-0.03964586272315995,-2.4183976261127595,-21190,3.0,1.0296621775850263,1.0000000000000009,-3.051598173515982,"-2.34,-1.44,-3.05,-2.84","0.535,0.550,0.524,0.527",0,10,-3.655592469545958
BOTH,35,62,27,35,0.5645161290322581,8762,0.5257931979000229,-0.03872293113223524,-2.400821730198585,-21036,3.0,1.0296621775850263,1.0000000000000009,-3.009132420091324,"-2.46,-1.28,-3.01,-2.85","0.525,0.544,0.516,0.518",0,10,-3.587583148558758
BOTH,35,63,28,35,0.5555555555555556,8762,0.5174617667199269,-0.03809378883562864,-2.3999086966446015,-21028,3.0,1.0296621775850263,1.0000000000000009,-2.9246575342465753,"-2.57,-1.23,-2.92,-2.88","0.515,0.536,0.509,0.510",0,10,-3.7095343680709534
BOTH,35,64,29,35,0.546875,8762,0.5101574982880621,-0.03671750171193788,-2.3499201095640263,-20590,3.0,1.0296621775850263,1.0000000000000009,-3.0,"-2.49,-1.25,-3.00,-2.66","0.508,0.527,0.500,0.505",0,10,-3.8859357696567
BOTH,35,65,30,35,0.5384615384615384,8762,0.5019401963022141,-0.036521342159324344,-2.373887240356083,-20800,3.0,1.0296621775850263,1.0000000000000009,-3.0342465753424657,"-2.57,-1.28,-3.03,-2.60","0.499,0.519,0.492,0.498",0,10,-4.085365853658536
BOTH,35,66,31,35,0.5303030303030303,8762,0.49440766948185344,-0.035895360821176836,-2.369093814197672,-20758,3.0,1.0296621775850263,1.0000000000000009,-3.175342465753425,"-2.44,-1.49,-3.18,-2.38","0.493,0.508,0.482,0.494",0,10,-4.3023255813953485
BOTH,35,67,32,35,0.5223880597014925,8762,0.49178269801415203,-0.03060536168734046,-2.0505592330518145,-17967,3.0,1.0296621775850263,1.0000000000000009,-2.754337899543379,"-2.22,-1.22,-2.75,-2.00","0.489,0.504,0.481,0.492",0,10,-3.8372093023255816
BOTH,35,68,33,35,0.5147058823529411,8762,0.48619036749600547,-0.028515514856935653,-1.9390550102716275,-16990,3.0,1.0296621775850263,1.0000000000000009,-2.614611872146119,"-2.16,-0.91,-2.61,-2.07","0.483,0.501,0.476,0.484",0,10,-4.015521064301552
BOTH,35,69,34,35,0.5072463768115942,8762,0.4782013238986533,-0.02904505291294096,-2.004108650992924,-17560,3.0,1.0296621775850263,1.0000000000000009,-2.736986301369863,"-2.25,-1.04,-2.74,-2.00","0.475,0.492,0.468,0.478",0,10,-3.942350332594235
BOTH,35,70,35,35,0.5,8762,0.4708970554667884,-0.029102944533211605,-2.0372061173248115,-17850,3.0,1.0296621775850263,1.0000000000000009,-2.7488584474885847,"-2.25,-1.15,-2.75,-2.00","0.468,0.484,0.461,0.471",0,10,-3.75968992248062
YES,20,30,10,20,0.6666666666666666,2930,0.5426621160409556,-0.12400455062571103,-3.720136518771331,-10900,6.0,0.9734470989761091,1.0000000000000009,-4.016393442622951,"-3.83,-3.93,-4.02,-3.10","0.539,0.536,0.533,0.563",0,10,-4.657980456026059
YES,20,31,11,20,0.6451612903225806,2930,0.525938566552901,-0.11922272376967957,-3.695904436860068,-10829,6.0,0.9734470989761091,1.0000000000000009,-3.949453551912568,"-3.63,-3.91,-3.95,-3.29","0.528,0.519,0.518,0.539",0,10,-4.651465798045603
YES,20,32,12,20,0.625,2930,0.5051194539249146,-0.11988054607508536,-3.83617747440273,-11240,6.0,0.9734470989761091,1.0000000000000009,-4.218579234972678,"-3.80,-4.22,-3.87,-3.45","0.506,0.493,0.504,0.517",0,10,-4.677524429967427
YES,20,33,13,20,0.6060606060606061,2930,0.4877133105802048,-0.1183472954804013,-3.9054607508532424,-11443,6.0,0.9734470989761091,1.0000000000000009,-4.040983606557377,"-3.79,-4.04,-4.00,-3.79","0.491,0.484,0.485,0.491",0,10,-4.521172638436482
YES,20,34,14,20,0.5882352941176471,2930,0.47542662116040957,-0.11280867295723751,-3.835494880546075,-11238,6.0,0.9734470989761091,1.0000000000000009,-4.0683060109289615,"-3.58,-3.98,-4.07,-3.72","0.483,0.471,0.469,0.479",0,10,-4.495114006514658
YES,20,35,15,20,0.5714285714285714,2930,0.45802047781569966,-0.11340809361287174,-3.969283276450512,-11630,6.0,0.9734470989761091,1.0000000000000009,-4.26912568306011,"-3.72,-3.98,-4.27,-3.91","0.465,0.458,0.449,0.460",0,10,-4.639498432601881
YES,20,36,16,20,0.5555555555555556,2930,0.447098976109215,-0.10845657944634057,-3.9044368600682593,-11440,6.0,0.9734470989761091,1.0000000000000009,-4.213114754098361,"-3.65,-3.92,-4.21,-3.84","0.454,0.447,0.439,0.449",0,10,-4.764890282131661
YES,20,37,17,20,0.5405405405405406,2930,0.437542662116041,-0.10299787842449959,-3.810921501706485,-11166,6.0,0.9734470989761091,1.0000000000000009,-4.128415300546448,"-3.59,-3.77,-4.13,-3.75","0.443,0.439,0.429,0.439",0,10,-4.4576802507836994
YES,20,38,18,20,0.5263157894736842,2930,0.4279863481228669,-0.09832944135081728,-3.736518771331058,-10948,6.0,0.9734470989761091,1.0000000000000009,-4.062841530054645,"-3.51,-3.80,-4.06,-3.57","0.434,0.426,0.419,0.432",0,10,-4.394984326018808
YES,20,39,19,20,0.5128205128205128,2930,0.4167235494880546,-0.09609696333245815,-3.7477815699658703,-10981,6.0,0.9734470989761091,1.0000000000000009,-4.069672131147541,"-3.45,-3.80,-4.07,-3.67","0.424,0.415,0.408,0.419",0,10,-4.4
YES,20,40,20,20,0.5,2930,0.40546075085324235,-0.09453924914675765,-3.781569965870307,-11080,6.0,0.9734470989761091,1.0000000000000009,-4.262295081967213,"-3.47,-3.88,-4.26,-3.52","0.413,0.403,0.393,0.412",0,10,-4.724919093851133
YES,20,41,21,20,0.4878048780487805,2930,0.3965870307167236,-0.0912178473320569,-3.7399317406143346,-10958,6.0,0.9734470989761091,1.0000000000000009,-4.316939890710382,"-3.56,-3.76,-4.32,-3.33","0.401,0.396,0.383,0.407",0,10,-4.705329153605016
YES,20,42,22,20,0.47619047619047616,2930,0.3863481228668942,-0.08984235332358198,-3.7733788395904435,-11056,6.0,0.9734470989761091,1.0000000000000009,-4.508196721311475,"-3.56,-3.48,-4.51,-3.56","0.392,0.393,0.369,0.392",0,10,-4.990595611285267
YES,20,43,23,20,0.46511627906976744,2930,0.3778156996587031,-0.08730057941106434,-3.753924914675768,-10999,6.0,0.9734470989761091,1.0000000000000009,-4.550546448087432,"-3.57,-3.49,-4.55,-3.40","0.382,0.384,0.359,0.386",0,10,-5.307210031347962
YES,20,44,24,20,0.45454545454545453,2930,0.3706484641638225,-0.08389699038163201,-3.691467576791809,-10816,6.0,0.9734470989761091,1.0000000000000009,-4.371584699453552,"-3.67,-3.47,-4.37,-3.25","0.371,0.376,0.355,0.381",0,10,-5.241379310344827
YES,20,45,25,20,0.4444444444444444,2930,0.36382252559726963,-0.08062191884717479,-3.627986348122867,-10630,6.0,0.9734470989761091,1.0000000000000009,-4.262295081967213,"-3.73,-3.46,-4.26,-3.06","0.362,0.367,0.350,0.377",0,10,-5.1880877742946705
YES,20,46,26,20,0.43478260869565216,2930,0.3590443686006826,-0.07573824009496954,-3.483959044368601,-10208,6.0,0.9734470989761091,1.0000000000000009,-4.163934426229508,"-3.56,-3.41,-4.16,-2.80","0.357,0.361,0.344,0.374",0,10,-5.003134796238244
YES,20,47,27,20,0.425531914893617,2930,0.352901023890785,-0.07263089100283204,-3.413651877133106,-10002,6.0,0.9734470989761091,1.0000000000000009,-4.012295081967213,"-3.39,-3.56,-4.01,-2.69","0.353,0.350,0.340,0.368",0,10,-4.971786833855799
YES,20,48,28,20,0.4166666666666667,2930,0.3477815699658703,-0.0688850967007964,-3.3064846416382254,-9688,6.0,0.9734470989761091,1.0000000000000009,-3.9344262295081966,"-3.37,-3.41,-3.93,-2.52","0.347,0.346,0.335,0.364",0,10,-4.952978056426332
YES,20,49,29,20,0.40816326530612246,2930,0.3416382252559727,-0.06652504005014975,-3.259726962457338,-9551,6.0,0.9734470989761091,1.0000000000000009,-4.0683060109289615,"-3.15,-3.33,-4.07,-2.49","0.344,0.340,0.325,0.357",0,10,-5.100313479623824
YES,20,50,30,20,0.4,2930,0.33549488054607507,-0.06450511945392495,-3.2252559726962455,-9450,6.0,0.9734470989761091,1.0000000000000009,-4.1530054644808745,"-3.08,-3.20,-4.15,-2.47","0.338,0.336,0.317,0.351",0,10,-4.952978056426332
YES,20,51,31,20,0.39215686274509803,2930,0.33003412969283275,-0.06212273305226529,-3.1682593856655292,-9283,6.0,0.9734470989761091,1.0000000000000009,-4.045081967213115,"-3.16,-3.07,-4.05,-2.40","0.330,0.332,0.313,0.345",0,10,-4.8119122257053295
YES,20,52,32,20,0.38461538461538464,2930,0.3249146757679181,-0.05970070884746653,-3.1044368600682595,-9096,6.0,0.9734470989761091,1.0000000000000009,-3.9453551912568305,"-3.26,-2.95,-3.95,-2.26","0.322,0.328,0.309,0.341",0,10,-4.5141065830721
YES,20,53,33,20,0.37735849056603776,2930,0.3194539249146758,-0.05790456565136198,-3.0689419795221844,-8992,6.0,0.9734470989761091,1.0000000000000009,-3.8538251366120218,"-3.08,-3.27,-3.85,-2.07","0.319,0.316,0.305,0.338",0,10,-4.7081967213114755
YES,20,54,34,20,0.37037037037037035,2930,0.31399317406143346,-0.056377196308936894,-3.044368600682594,-8920,6.0,0.9734470989761091,1.0000000000000009,-3.8442622950819674,"-3.20,-3.03,-3.84,-2.10","0.311,0.314,0.299,0.332",0,10,-4.773770491803279
YES,20,55,35,20,0.36363636363636365,2930,0.30921501706484644,-0.054421346571517204,-2.993174061433447,-8770,6.0,0.9734470989761091,1.0000000000000009,-3.8456284153005464,"-3.19,-2.87,-3.85,-2.07","0.306,0.311,0.294,0.326",0,10,-5.032786885245901
