target,min_reclaim,max_entry,max_minute,exclude_hours,n,avg,win,avgwin,avgloss,pf,minq,q,poswk,weeks,minwk,acct,dd,avgsize
65,0,55,8,"(14,)",32,2.9375,0.84375,12.425925925925926,-48.3,1.3892339544513457,-4.375,"7.00,11.50,-4.38,-2.38",5,9,-32.5,1685.0,-4825.5,31.375
80,0,47,6,(),16,2.9375,0.625,31.8,-45.166666666666664,1.1734317343173433,-10.5,"-5.75,-10.50,32.25,-4.25",4,8,-42.5,76.0,-3951.0,26.75
90,0,55,10,"(18,)",38,2.9210526315789473,0.6052631578947368,38.19565217391305,-51.166666666666664,1.1446254071661237,-12.277777777777779,"13.60,-0.20,-12.28,9.72",6,10,-42.5,1077.5,-9512.5,29.81578947368421
65,4,50,10,"(20,)",22,2.909090909090909,0.8181818181818182,14.38888888888889,-48.75,1.3282051282051281,-10.1,"-6.00,13.00,14.50,-10.10",7,10,-54.5,1207.0,-3122.5,27.181818181818183
90,0,55,6,"(12,)",22,2.909090909090909,0.5909090909090909,38.03846153846154,-47.833333333333336,1.1486643437862951,-31.7,"10.67,7.83,-31.70,22.30",7,10,-57.5,-368.5,-5510.5,26.772727272727273
80,0,43,10,"(18,)",15,2.9,0.6,34.94444444444444,-45.166666666666664,1.1605166051660516,-27.75,"16.25,-27.75,15.75,8.83",4,9,-49.5,408.0,-3772.5,30.533333333333335
80,0,43,10,"(12, 18)",15,2.9,0.6,34.94444444444444,-45.166666666666664,1.1605166051660516,-27.75,"16.25,-27.75,15.75,8.83",4,9,-49.5,408.0,-3772.5,30.533333333333335
90,0,43,10,"(18,)",15,2.9,0.5333333333333333,44.5,-44.642857142857146,1.1392,-25.25,"23.75,-25.25,0.75,15.50",5,9,-49.5,-57.0,-4982.5,31.2
90,0,43,10,"(12, 18)",15,2.9,0.5333333333333333,44.5,-44.642857142857146,1.1392,-25.25,"23.75,-25.25,0.75,15.50",5,9,-49.5,-57.0,-4982.5,31.2
95,0,50,6,"(18,)",20,2.9,0.55,43.40909090909091,-46.611111111111114,1.138259833134684,-12.3,"25.70,-12.30,-12.10,10.30",6,10,-54.5,-868.0,-5706.5,28.1
70,0,55,6,"(12, 18)",21,2.880952380952381,0.7619047619047619,18.125,-45.9,1.263616557734205,-8.5,"-2.67,17.50,-8.50,6.30",5,10,-57.5,411.5,-2011.5,27.095238095238095
75,0,55,10,"(3,)",37,2.8783783783783785,0.7297297297297297,23.72222222222222,-53.4,1.199438202247191,-11.055555555555555,"9.50,-11.06,5.50,6.83",5,10,-49.0,3099.0,-5134.0,27.62162162162162
80,0,55,10,"(20,)",37,2.8783783783783785,0.6756756756756757,29.02,-51.583333333333336,1.1720516962843295,-8.5,"5.50,-8.50,11.17,3.06",5,10,-49.0,2140.0,-6938.5,27.675675675675677
75,4,55,7,"(18,)",22,2.8636363636363638,0.7272727272727273,22.5625,-49.666666666666664,1.2114093959731544,-9.1,"13.00,-3.50,-9.10,10.30",6,10,-54.5,651.0,-3785.0,26.0
80,0,55,6,"(3, 18)",22,2.8181818181818183,0.6818181818181818,28.033333333333335,-51.214285714285715,1.1729428172942817,-3.3,"4.00,0.17,-3.30,10.70",6,10,-56.0,944.5,-3638.0,24.318181818181817
75,10,55,10,(),20,2.8,0.75,22.033333333333335,-54.9,1.204007285974499,-24.9,"10.50,-24.90,22.90,2.70",5,9,-55.5,1428.0,-3600.5,24.7
75,10,55,10,"(12,)",20,2.8,0.75,22.033333333333335,-54.9,1.204007285974499,-24.9,"10.50,-24.90,22.90,2.70",5,9,-55.5,1428.0,-3600.5,24.7
75,10,55,10,"(14,)",20,2.8,0.75,22.033333333333335,-54.9,1.204007285974499,-24.9,"10.50,-24.90,22.90,2.70",5,9,-55.5,1428.0,-3600.5,24.7
80,7,55,10,"(20,)",20,2.8,0.7,27.714285714285715,-55.333333333333336,1.1686746987951808,-24.3,"-1.50,-24.30,28.90,8.10",5,9,-55.5,1482.0,-4829.5,23.5
80,8,55,10,"(20,)",20,2.8,0.7,27.714285714285715,-55.333333333333336,1.1686746987951808,-24.3,"-1.50,-24.30,28.90,8.10",5,9,-55.5,1482.0,-4829.5,23.5
80,0,55,8,"(12, 18)",31,2.7903225806451615,0.6774193548387096,28.166666666666668,-50.5,1.1712871287128712,-4.5,"11.62,-4.25,7.38,-4.50",4,10,-42.5,1067.5,-5891.5,29.06451612903226
80,5,55,10,(),26,2.769230769230769,0.6923076923076923,27.555555555555557,-53.0,1.169811320754717,-7.642857142857143,"-5.79,-7.64,27.83,-0.17",4,9,-55.5,1364.5,-5396.5,24.576923076923077
80,5,55,10,"(12,)",26,2.769230769230769,0.6923076923076923,27.555555555555557,-53.0,1.169811320754717,-7.642857142857143,"-5.79,-7.64,27.83,-0.17",4,9,-55.5,1364.5,-5396.5,24.576923076923077
80,5,55,10,"(14,)",26,2.769230769230769,0.6923076923076923,27.555555555555557,-53.0,1.169811320754717,-7.642857142857143,"-5.79,-7.64,27.83,-0.17",4,9,-55.5,1364.5,-5396.5,24.576923076923077
65,0,43,10,"(20,)",15,2.7666666666666666,0.7333333333333333,19.40909090909091,-43.0,1.2412790697674418,-1.1666666666666667,"5.00,1.75,4.50,-1.17",5,9,-42.5,423.5,-2222.0,31.0
65,0,55,7,"(12, 18)",29,2.706896551724138,0.8275862068965517,12.833333333333334,-45.9,1.3420479302832244,-3.7857142857142856,"0.38,11.07,3.50,-3.79",5,10,-42.5,1072.0,-2353.0,29.103448275862068
90,0,55,10,"(12, 18)",35,2.7,0.6,38.45238095238095,-50.92857142857143,1.132538569424965,-3.5,"11.39,-3.50,-3.50,6.88",6,10,-42.5,661.0,-8759.0,28.742857142857144
99,0,55,6,"(18,)",24,2.6666666666666665,0.5416666666666666,46.26923076923077,-48.86363636363637,1.1190697674418604,-33.333333333333336,"16.67,12.83,-33.33,14.50",7,10,-56.0,-1015.0,-8431.0,27.666666666666668
75,0,55,8,"(12,)",32,2.65625,0.71875,23.195652173913043,-49.833333333333336,1.189520624303233,-4.25,"7.88,2.00,5.00,-4.25",5,10,-42.5,1141.5,-4911.5,29.96875
80,0,50,6,"(18,)",20,2.65,0.65,29.115384615384617,-46.5,1.1628264208909371,-18.3,"13.70,-18.30,13.90,1.30",6,10,-54.5,-120.5,-3476.0,26.35
90,6,55,10,"(18,)",21,2.642857142857143,0.6190476190476191,36.88461538461539,-53.0,1.1308962264150944,-6.5,"-6.50,0.90,18.70,-0.70",5,8,-23.166666666666668,573.5,-6346.0,25.285714285714285
90,6,55,10,"(12, 18)",21,2.642857142857143,0.6190476190476191,36.88461538461539,-53.0,1.1308962264150944,-6.5,"-6.50,0.90,18.70,-0.70",5,8,-23.166666666666668,573.5,-6346.0,25.285714285714285
65,0,50,10,"(20,)",30,2.6333333333333333,0.8,15.041666666666666,-47.0,1.2801418439716312,-0.75,"-0.75,5.88,4.50,0.93",6,10,-49.0,1289.5,-3059.0,28.633333333333333
80,6,50,10,"(18,)",15,2.6333333333333333,0.6666666666666666,28.8,-49.7,1.158953722334004,-33.0,"12.00,-33.00,27.75,4.17",4,7,-42.5,314.0,-5086.5,26.4
80,6,50,10,"(12, 18)",15,2.6333333333333333,0.6666666666666666,28.8,-49.7,1.158953722334004,-33.0,"12.00,-33.00,27.75,4.17",4,7,-42.5,314.0,-5086.5,26.4
65,0,50,7,"(20,)",24,2.625,0.7916666666666666,15.236842105263158,-45.3,1.2781456953642385,-2.5,"4.67,4.67,3.67,-2.50",5,10,-42.5,747.0,-2217.5,30.0
65,0,55,10,"(14,)",37,2.608108108108108,0.8378378378378378,12.693548387096774,-49.5,1.3249158249158248,-2.2777777777777777,"1.50,11.06,-2.28,0.28",6,10,-55.5,2030.5,-4542.0,30.027027027027028
65,0,43,10,"(18,)",15,2.566666666666667,0.7333333333333333,19.136363636363637,-43.0,1.2238372093023255,-1.1666666666666667,"5.00,1.00,4.50,-1.17",5,9,-42.5,289.5,-2222.0,30.6
65,0,43,10,"(12, 18)",15,2.566666666666667,0.7333333333333333,19.136363636363637,-43.0,1.2238372093023255,-1.1666666666666667,"5.00,1.00,4.50,-1.17",5,9,-42.5,289.5,-2222.0,30.6
65,4,55,6,"(20,)",16,2.5625,0.8125,13.884615384615385,-46.5,1.2939068100358424,-16.0,"0.00,12.75,-16.00,13.50",7,10,-54.5,476.5,-2928.5,26.8125
80,10,55,10,(),20,2.55,0.7,26.857142857142858,-54.166666666666664,1.156923076923077,-22.9,"-1.50,-22.90,27.90,6.70",4,9,-55.5,999.5,-4859.5,23.25
80,10,55,10,"(12,)",20,2.55,0.7,26.857142857142858,-54.166666666666664,1.156923076923077,-22.9,"-1.50,-22.90,27.90,6.70",4,9,-55.5,999.5,-4859.5,23.25
80,10,55,10,"(14,)",20,2.55,0.7,26.857142857142858,-54.166666666666664,1.156923076923077,-22.9,"-1.50,-22.90,27.90,6.70",4,9,-55.5,999.5,-4859.5,23.25
90,6,55,10,"(3,)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
90,6,55,10,"(3, 12)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
90,7,55,10,"(3,)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
90,7,55,10,"(3, 12)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
90,8,55,10,"(3,)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
90,8,55,10,"(3, 12)",21,2.5476190476190474,0.6190476190476191,37.73076923076923,-54.625,1.1224256292906178,-18.9,"-5.67,-18.90,37.90,-1.50",5,9,-59.5,1033.5,-5692.5,23.761904761904763
75,6,55,10,(),23,2.5434782608695654,0.7391304347826086,22.08823529411765,-52.833333333333336,1.1845425867507886,-16.833333333333332,"11.83,-16.83,22.83,-9.70",5,9,-55.5,1036.5,-3741.5,26.130434782608695
75,6,55,10,"(12,)",23,2.5434782608695654,0.7391304347826086,22.08823529411765,-52.833333333333336,1.1845425867507886,-16.833333333333332,"11.83,-16.83,22.83,-9.70",5,9,-55.5,1036.5,-3741.5,26.130434782608695
75,6,55,10,"(14,)",23,2.5434782608695654,0.7391304347826086,22.08823529411765,-52.833333333333336,1.1845425867507886,-16.833333333333332,"11.83,-16.83,22.83,-9.70",5,9,-55.5,1036.5,-3741.5,26.130434782608695
85,6,55,10,(),23,2.5434782608695654,0.6521739130434783,32.166666666666664,-53.0,1.1379716981132075,-11.833333333333334,"-8.17,-11.83,32.83,-3.70",5,9,-55.5,700.5,-5750.0,23.52173913043478
85,6,55,10,"(12,)",23,2.5434782608695654,0.6521739130434783,32.166666666666664,-53.0,1.1379716981132075,-11.833333333333334,"-8.17,-11.83,32.83,-3.70",5,9,-55.5,700.5,-5750.0,23.52173913043478
85,6,55,10,"(14,)",23,2.5434782608695654,0.6521739130434783,32.166666666666664,-53.0,1.1379716981132075,-11.833333333333334,"-8.17,-11.83,32.83,-3.70",5,9,-55.5,700.5,-5750.0,23.52173913043478
65,0,55,7,"(14,)",30,2.533333333333333,0.8333333333333334,12.7,-48.3,1.3146997929606625,-7.928571428571429,"7.00,12.75,-7.93,-3.79",5,9,-32.5,1263.5,-4596.5,30.833333333333332
65,4,55,6,"(18,)",17,2.5,0.8235294117647058,13.0,-46.5,1.3046594982078854,-19.5,"1.70,14.50,-19.50,13.50",7,10,-54.5,430.5,-2928.5,26.41176470588235
65,0,50,7,"(18,)",24,2.5,0.7916666666666666,15.078947368421053,-45.3,1.2649006622516556,-2.5,"4.67,5.00,2.83,-2.50",5,10,-42.5,632.5,-2183.5,29.791666666666668
75,0,55,7,"(3, 18)",29,2.5,0.7241379310344828,23.357142857142858,-52.25,1.173444976076555,-11.642857142857142,"15.75,-8.79,-11.64,12.79",5,10,-42.5,1521.0,-4651.5,27.93103448275862
80,0,55,10,"(3, 12)",34,2.5,0.6764705882352942,29.195652173913043,-53.31818181818182,1.144927536231884,-17.166666666666668,"3.50,-17.17,17.38,8.62",4,10,-49.0,2422.5,-8276.0,24.735294117647058
90,0,55,10,(),40,2.475,0.6,38.416666666666664,-51.4375,1.120291616038882,-7.6,"12.50,-7.60,0.40,4.60",6,10,-49.0,782.5,-8637.5,28.375
80,0,55,8,"(18,)",34,2.4411764705882355,0.6764705882352942,27.934782608695652,-50.86363636363637,1.1483467381590706,-2.5,"12.94,-0.50,-2.50,-1.12",4,10,-42.5,861.0,-5685.0,29.176470588235293
99,0,47,6,(),16,2.4375,0.5,50.5,-45.625,1.106849315068493,-1.0,"3.75,-1.00,1.75,5.25",5,8,-45.5,-836.5,-4166.0,27.5625
70,0,55,6,(),25,2.42,0.76,18.13157894736842,-47.333333333333336,1.2130281690140845,-14.166666666666666,"-0.36,17.83,-14.17,6.83",6,10,-56.0,311.0,-3154.0,27.2
95,0,55,6,(),25,2.42,0.56,42.714285714285715,-48.86363636363637,1.1125581395348838,-33.333333333333336,"17.50,11.17,-33.33,11.83",7,10,-56.0,-843.0,-8781.5,28.0
80,7,55,10,"(18,)",20,2.4,0.7,26.714285714285715,-54.333333333333336,1.147239263803681,-22.9,"-1.70,-22.90,26.10,8.10",4,8,-23.5,926.5,-6107.0,23.45
80,7,55,10,"(12, 18)",20,2.4,0.7,26.714285714285715,-54.333333333333336,1.147239263803681,-22.9,"-1.70,-22.90,26.10,8.10",4,8,-23.5,926.5,-6107.0,23.45
80,8,55,10,"(18,)",20,2.4,0.7,26.714285714285715,-54.333333333333336,1.147239263803681,-22.9,"-1.70,-22.90,26.10,8.10",4,8,-23.5,926.5,-6107.0,23.45
80,8,55,10,"(12, 18)",20,2.4,0.7,26.714285714285715,-54.333333333333336,1.147239263803681,-22.9,"-1.70,-22.90,26.10,8.10",4,8,-23.5,926.5,-6107.0,23.45
65,0,55,8,(),35,2.3285714285714287,0.8285714285714286,12.60344827586207,-47.333333333333336,1.2869718309859155,-2.375,"1.28,11.17,-1.28,-2.38",6,10,-42.5,1151.5,-3484.5,29.285714285714285
85,12,55,10,(),17,2.323529411764706,0.6470588235294118,33.13636363636363,-54.166666666666664,1.1215384615384616,-33.25,"1.50,-33.25,35.00,6.25",3,8,-60.5,918.0,-5183.5,23.88235294117647
85,12,55,10,"(12,)",17,2.323529411764706,0.6470588235294118,33.13636363636363,-54.166666666666664,1.1215384615384616,-33.25,"1.50,-33.25,35.00,6.25",3,8,-60.5,918.0,-5183.5,23.88235294117647
85,12,55,10,"(14,)",17,2.323529411764706,0.6470588235294118,33.13636363636363,-54.166666666666664,1.1215384615384616,-33.25,"1.50,-33.25,35.00,6.25",3,8,-60.5,918.0,-5183.5,23.88235294117647
80,4,55,10,"(12,)",28,2.3214285714285716,0.6785714285714286,27.973684210526315,-51.833333333333336,1.1393354769560557,-19.785714285714285,"-3.79,-19.79,27.93,4.93",4,9,-49.0,832.5,-6445.0,22.821428571428573
75,0,55,10,"(12, 18)",35,2.2714285714285714,0.7142857142857143,23.54,-50.9,1.156188605108055,-3.5,"9.72,-3.50,4.83,-2.50",5,10,-42.5,1282.5,-4564.5,29.457142857142856
75,4,55,10,(),29,2.2586206896551726,0.7241379310344828,22.833333333333332,-51.75,1.1582125603864735,-10.5,"5.88,-10.50,11.79,1.36",5,10,-54.5,915.5,-3899.0,25.482758620689655
65,4,50,6,"(20,)",15,2.2333333333333334,0.8,14.416666666666666,-46.5,1.2401433691756272,-16.0,"0.00,12.75,-16.00,15.50",7,10,-54.5,294.0,-2928.5,27.066666666666666
90,0,55,10,"(12,)",37,2.22972972972973,0.5945945945945946,38.68181818181818,-51.233333333333334,1.1073519843851658,-3.5,"4.70,-3.50,-2.28,9.72",6,10,-49.0,580.5,-8849.5,27.54054054054054
65,0,50,6,"(12,)",18,2.2222222222222223,0.7777777777777778,15.142857142857142,-43.0,1.2325581395348837,-8.9,"-8.90,13.30,3.50,1.00",5,9,-42.5,-13.0,-2091.0,27.666666666666668
90,6,50,10,(),17,2.2058823529411766,0.5882352941176471,39.7,-51.357142857142854,1.1043115438108484,-30.5,"4.50,-30.50,40.00,-5.75",4,8,-55.5,393.5,-4663.0,26.294117647058822
90,6,50,10,"(12,)",17,2.2058823529411766,0.5882352941176471,39.7,-51.357142857142854,1.1043115438108484,-30.5,"4.50,-30.50,40.00,-5.75",4,8,-55.5,393.5,-4663.0,26.294117647058822
90,6,50,10,"(14,)",17,2.2058823529411766,0.5882352941176471,39.7,-51.357142857142854,1.1043115438108484,-30.5,"4.50,-30.50,40.00,-5.75",4,8,-55.5,393.5,-4663.0,26.294117647058822
80,0,55,10,"(3,)",37,2.2027027027027026,0.6756756756756757,28.9,-53.416666666666664,1.1271450858034322,-17.166666666666668,"5.50,-17.17,9.39,10.72",5,10,-49.0,2234.0,-7928.5,25.08108108108108
65,0,55,6,"(3,)",23,2.1956521739130435,0.8260869565217391,13.131578947368421,-49.75,1.2537688442211055,-7.166666666666667,"-6.00,11.83,-7.17,11.70",7,10,-56.0,1021.0,-2633.5,24.956521739130434
85,0,55,6,"(18,)",24,2.1666666666666665,0.625,33.03333333333333,-49.27777777777778,1.117249154453213,-7.333333333333333,"7.33,3.50,-7.33,5.17",7,10,-56.0,-256.0,-3912.0,25.833333333333332
85,0,55,6,"(12, 18)",21,2.1666666666666665,0.6190476190476191,33.42307692307692,-48.625,1.1169665809768639,-16.5,"7.33,-1.50,-16.50,18.30",6,10,-57.5,-254.5,-3651.0,25.761904761904763
80,12,55,10,"(20,)",16,2.125,0.6875,28.136363636363637,-55.1,1.1234119782214156,-34.75,"10.75,-34.75,30.00,2.50",4,8,-60.5,883.5,-4240.5,24.4375
65,0,55,10,(),40,2.1,0.825,12.833333333333334,-48.5,1.2474226804123711,-1.6,"1.50,5.90,-1.60,2.60",7,10,-49.0,1395.5,-3373.5,28.125
75,12,55,10,"(18,)",15,2.1,0.7333333333333333,22.772727272727273,-54.75,1.143835616438356,-35.75,"27.00,-35.75,22.75,-8.17",4,7,-60.5,718.0,-4455.0,26.0
75,12,55,10,"(12, 18)",15,2.1,0.7333333333333333,22.772727272727273,-54.75,1.143835616438356,-35.75,"27.00,-35.75,22.75,-8.17",4,7,-60.5,718.0,-4455.0,26.0
80,4,55,10,"(3, 18)",25,2.1,0.68,27.970588235294116,-52.875,1.124113475177305,-13.666666666666666,"-3.93,-13.67,27.00,0.00",4,10,-59.5,987.5,-5440.5,24.04
75,0,45,7,"(18,)",17,2.088235294117647,0.6470588235294118,27.863636363636363,-45.166666666666664,1.1309963099630995,-13.0,"1.10,-13.00,27.25,-6.75",4,9,-42.5,-103.0,-4490.0,28.352941176470587
75,0,45,7,"(12, 18)",17,2.088235294117647,0.6470588235294118,27.863636363636363,-45.166666666666664,1.1309963099630995,-13.0,"1.10,-13.00,27.25,-6.75",4,9,-42.5,-103.0,-4490.0,28.352941176470587
75,0,45,8,"(18,)",17,2.088235294117647,0.6470588235294118,27.863636363636363,-45.166666666666664,1.1309963099630995,-13.0,"1.10,-13.00,27.25,-6.75",4,9,-42.5,-103.0,-4490.0,28.352941176470587
75,0,45,8,"(12, 18)",17,2.088235294117647,0.6470588235294118,27.863636363636363,-45.166666666666664,1.1309963099630995,-13.0,"1.10,-13.00,27.25,-6.75",4,9,-42.5,-103.0,-4490.0,28.352941176470587
75,0,55,8,(),35,2.0428571428571427,0.7142857142857143,22.98,-50.3,1.1421471172962228,-4.25,"9.06,4.50,-1.83,-4.25",5,10,-42.5,755.5,-5860.0,29.97142857142857
65,4,50,6,"(18,)",15,2.033333333333333,0.8,14.166666666666666,-46.5,1.2186379928315412,-17.25,"0.00,13.25,-17.25,15.50",7,10,-54.5,208.0,-2874.0,26.8
75,10,55,10,"(3,)",19,2.026315789473684,0.7368421052631579,22.357142857142858,-54.9,1.1402550091074681,-24.9,"10.50,-24.90,22.90,-1.00",5,9,-59.5,1007.0,-3600.5,24.736842105263158
75,10,55,10,"(3, 12)",19,2.026315789473684,0.7368421052631579,22.357142857142858,-54.9,1.1402550091074681,-24.9,"10.50,-24.90,22.90,-1.00",5,9,-59.5,1007.0,-3600.5,24.736842105263158
75,0,55,8,"(14,)",32,2.0,0.71875,22.804347826086957,-51.166666666666664,1.1389793702497286,-6.25,"15.75,2.75,-6.25,-4.25",5,9,-29.166666666666668,724.0,-7476.0,31.1875
80,4,50,10,(),23,1.934782608695652,0.6521739130434783,29.7,-50.125,1.1109725685785536,-25.0,"4.00,-25.00,29.33,-1.10",5,10,-54.5,276.5,-5533.0,24.47826086956522
65,0,55,7,(),33,1.9242424242424243,0.8181818181818182,12.87037037037037,-47.333333333333336,1.2235915492957747,-2.625,"1.28,11.50,-2.62,-2.38",6,10,-42.5,684.0,-3336.5,28.78787878787879
75,4,55,6,"(18,)",17,1.911764705882353,0.7058823529411765,22.583333333333332,-47.7,1.1362683438155137,-14.5,"9.70,-13.00,-14.50,23.50",6,10,-54.5,-189.5,-3329.0,24.41176470588235
80,4,55,10,"(14,)",28,1.8928571428571428,0.6785714285714286,27.973684210526315,-53.166666666666664,1.1107628004179728,-7.642857142857143,"-5.79,-7.64,16.07,4.93",4,10,-55.5,995.0,-5396.5,24.214285714285715
90,6,55,10,(),23,1.891304347826087,0.6086956521739131,37.357142857142854,-53.27777777777778,1.0907194994786236,-9.333333333333334,"-5.67,-9.33,22.83,-0.70",5,9,-55.5,224.0,-5692.5,23.82608695652174
90,6,55,10,"(12,)",23,1.891304347826087,0.6086956521739131,37.357142857142854,-53.27777777777778,1.0907194994786236,-9.333333333333334,"-5.67,-9.33,22.83,-0.70",5,9,-55.5,224.0,-5692.5,23.82608695652174
90,6,55,10,"(14,)",23,1.891304347826087,0.6086956521739131,37.357142857142854,-53.27777777777778,1.0907194994786236,-9.333333333333334,"-5.67,-9.33,22.83,-0.70",5,9,-55.5,224.0,-5692.5,23.82608695652174
65,0,55,8,"(18,)",34,1.8529411764705883,0.8235294117647058,12.392857142857142,-47.333333333333336,1.221830985915493,-3.75,"1.28,11.17,-3.75,-2.38",6,10,-42.5,582.5,-3360.0,28.5
75,0,55,8,"(12, 18)",31,1.8225806451612903,0.7096774193548387,22.954545454545453,-49.833333333333336,1.1259754738015608,-7.357142857142857,"7.88,2.00,3.62,-7.36",5,10,-42.5,297.0,-4564.5,28.903225806451612
75,4,50,6,(),16,1.8125,0.6875,24.318181818181817,-47.7,1.121593291404612,-14.25,"7.50,-14.25,5.50,8.50",6,10,-54.5,-104.5,-2970.5,25.5625
75,0,55,10,"(18,)",38,1.736842105263158,0.7105263157894737,23.314814814814813,-51.22727272727273,1.1171251109139309,-2.2777777777777777,"10.60,-1.70,-2.28,-0.28",5,10,-42.5,920.0,-5491.5,29.526315789473685
65,0,47,6,(),16,1.6875,0.75,16.583333333333332,-43.0,1.1569767441860466,-13.25,"-13.25,14.50,17.25,-11.75",4,8,-42.5,-284.5,-2048.5,28.0625
75,0,43,10,(),16,1.6875,0.625,29.8,-45.166666666666664,1.099630996309963,-29.0,"12.50,-29.00,11.50,11.75",4,9,-49.5,-28.5,-3896.0,29.5625
75,0,43,10,"(12,)",16,1.6875,0.625,29.8,-45.166666666666664,1.099630996309963,-29.0,"12.50,-29.00,11.50,11.75",4,9,-49.5,-28.5,-3896.0,29.5625
75,0,50,6,"(12,)",18,1.6666666666666667,0.6666666666666666,25.083333333333332,-45.166666666666664,1.1107011070110702,-6.7,"-2.90,-6.70,11.00,8.50",4,9,-42.5,-505.0,-3849.0,26.0
75,0,55,7,"(12,)",30,1.5666666666666667,0.7,23.595238095238095,-49.833333333333336,1.10479375696767,-7.357142857142857,"7.88,2.75,1.93,-7.36",4,10,-42.5,245.0,-4645.5,28.8
70,0,55,6,"(18,)",24,1.5416666666666667,0.75,17.833333333333332,-47.333333333333336,1.130281690140845,-14.833333333333334,"-2.67,16.83,-14.83,6.83",6,10,-56.0,-283.0,-2974.0,26.333333333333332
90,0,55,6,"(18,)",24,1.5416666666666667,0.5833333333333334,37.285714285714285,-48.5,1.0762886597938144,-19.833333333333332,"10.67,6.83,-19.83,8.50",7,10,-56.0,-1299.5,-5741.5,26.208333333333332
80,10,55,10,"(3,)",19,1.5,0.6842105263157895,27.192307692307693,-54.166666666666664,1.0876923076923077,-22.9,"-1.50,-22.90,27.90,2.75",4,9,-59.5,481.0,-4859.5,23.263157894736842
80,10,55,10,"(3, 12)",19,1.5,0.6842105263157895,27.192307692307693,-54.166666666666664,1.0876923076923077,-22.9,"-1.50,-22.90,27.90,2.75",4,9,-59.5,481.0,-4859.5,23.263157894736842
80,4,55,10,"(20,)",27,1.5,0.6666666666666666,28.444444444444443,-52.388888888888886,1.085896076352068,-8.642857142857142,"-3.79,-8.64,4.79,15.67",5,10,-54.5,404.5,-5504.5,23.59259259259259
65,0,55,6,"(3, 18)",22,1.4545454545454546,0.8181818181818182,12.833333333333334,-49.75,1.1608040201005025,-12.3,"-6.00,11.83,-12.30,11.70",7,10,-56.0,483.5,-2521.5,24.318181818181817
75,0,55,6,"(3, 12)",20,1.45,0.7,23.785714285714285,-50.666666666666664,1.0953947368421053,-6.7,"-2.90,-6.70,8.70,6.70",5,10,-57.5,347.0,-3849.0,23.8
75,0,55,10,"(12,)",37,1.4189189189189189,0.7027027027027027,23.73076923076923,-51.31818181818182,1.0930026572187777,-3.5,"3.20,-3.50,6.06,-0.28",5,10,-49.0,670.0,-5507.5,27.62162162162162
65,0,55,7,"(18,)",32,1.40625,0.8125,12.653846153846153,-47.333333333333336,1.158450704225352,-3.125,"7.00,4.12,-3.12,-2.38",6,10,-42.5,161.5,-3191.5,28.03125
65,0,50,6,"(14,)",19,1.3421052631578947,0.7894736842105263,13.966666666666667,-46.0,1.138586956521739,-10.3,"1.30,13.30,-10.30,1.00",5,9,-54.5,-218.0,-2908.5,28.31578947368421
75,0,50,6,"(14,)",19,1.3421052631578947,0.6842105263157895,23.73076923076923,-47.166666666666664,1.0901060070671378,-6.7,"9.30,-6.70,-4.30,8.50",5,9,-54.5,-545.0,-3925.0,27.157894736842106
80,6,55,10,"(3, 18)",19,1.3421052631578947,0.6842105263157895,27.03846153846154,-54.333333333333336,1.0782208588957056,-22.9,"-1.70,-22.90,26.10,4.50",4,8,-59.5,408.0,-6107.0,23.473684210526315
80,6,55,10,"(3, 12, 18)",19,1.3421052631578947,0.6842105263157895,27.03846153846154,-54.333333333333336,1.0782208588957056,-22.9,"-1.70,-22.90,26.10,4.50",4,8,-59.5,408.0,-6107.0,23.473684210526315
